"56.12761512914393","55.67138721001678","55.692125592747516","66.21759055461483","80.43052032003838"
"45.6317533009435","44.4331102494045","41.20258817003914","50.11074020911483","62.61695377168647"
"18.537458954065162","16.199337277511464","14.594730421992713","16.84183982074137","17.73211534509592"
"9.838627424647202","5.671589237741756","3.5602950677131595","3.7725546802500958","4.403002691409103"
"-0.5315239580700954","-1.177504357903554","-2.6849892238792425","-4.081717117984267","-4.671518769533899"
"-3.862590074632152","-3.3954435478010367","-2.4009091559761613","-3.3648380233746957","-6.260669948646593"
"-4.112566456567852","-4.28528589351323","-3.6096655380949447","-2.602036986463544","-2.499214466236271"
"-2.22732863943986","-2.0988697747955753","-1.1863724892415382","-0.19277172919844535","-0.46132916322295764"
"-2.119600193894648","-0.026198514283100098","0.5282153381195079","0.5481436312097944","0.5177914468839669"
"0.1402741396086822","1.3277916420859943","1.6104632576214428","2.0003866726922617","1.7580034138892873"
"1.3347915567957287","0.7657004220484694","0.6703155481642217","1.7150021265341926","1.802697316604525"
"0.6994797770630673","0.5373365555935311","0.9400442443384346","1.7499362833374708","1.6424829514657808"
"0.945855050235978","0.5352388769644358","0.5117742467304377","0.9932045759566899","0.9112139303206335"
"45.76126426965048","50.25921870670618","51.94951262809688","49.41711507135816","44.84824973946341"
"29.66907236202488","30.237915485403512","35.147450140569596","35.45851531306863","26.041092832914938"
"9.98883044103616","10.562428621665264","10.760502945158088","10.64085238775946","9.918950293485208"
"8.86986084609144","7.561604005044032","8.051442332405493","11.356567842705013","13.77955407393597"
"6.558639148719225","7.2347650162131","7.958300106000972","8.979056571087819","9.845161581739786"
"6.844226480738269","5.857115750743588","7.080770742786191","7.431974191363996","6.68061979915259"
"4.5826481757999655","5.294694720417421","5.223734893929141","4.177489256772274","4.202307588052899"
"3.997666169977264","4.0189637431117955","5.325227321908545","5.412122352674251","5.250946895226867"
"5.417489921709537","4.314324711557823","4.635529302441512","4.942345124151203","5.741198785967982"
"4.257429773000372","3.706654817401566","4.383416684772334","4.270314970764814","4.020160463962663"
"3.0533160503219055","3.172784722476352","3.533992104438011","3.9034013608764893","4.103923048661032"
"2.8276528084789643","2.7171868992628547","2.8598519627742744","3.159431837431893","3.504914601320762"
"2.608990388470611","2.829503124479149","2.8076799986695278","2.918772109320501","2.884997780048531"
"0.06998419416134835","0.0683373521173907","0.07307920969072437","0.09005943611852892","0.10992242450319128"
"12.175","10.875","14.955","15.095","9.82"
"7.377296272154853","6.912934764965692","10.2031429228596","10.303565037474794","6.785111576755401"
"2.038598870649703","2.3149278688911843","2.4925280356384296","2.7208414093172575","3.502092766240513"
"0.1452734375","0.133984375","0.189609375","0.1815625","0.106484375"
"1146777.8872495096","1839498.1774419216","3760781.363965188","2624514.1966566113","492351.5130271387"
"0.022889823968986044","0.019367571978959684","0.08615264309959551","0.08453752906173857","0.004828179905699106"
"0.07880888837035385","0.08406390495430661","0.08932445318854015","0.08960964131831978","0.0894470898069919"
"11.893038930399587","9.888345412656255","16.96947185389103","16.977513805030462","5.563056713714143"
"7.303407943673658","5.61185627664835","12.337719510109281","12.361408688610847","3.123984812909864"
"3.5154655028167636","4.245030920185962","4.329184476595149","3.7364238743217277","4.202833929103088"
"0.1729601706812578","0.16026244573720916","0.21943212564178444","0.2128060181648714","0.0917072700971514"
"3501570.520011406","7204728.932738502","1.1866729653010372E7","1.0090130850421952E7","3004720.3348418316"
"0.07873401968008628","0.07512658359640674","0.4103941032676777","0.41054727601052515","0.010254253397100423"
"183.17438799999996","141.52641981249997","162.8082225","170.23546433333334","159.3030833611111"
"80.67997267286839","9.582132115704004","30.88768707974868","82.43816354193397","71.96299279382688"
